Expected_Bytes,Actual_Bytes,Bitrate_Deviation_Percent,Duration_of_Experiment,Bitrate,Framerate,Resolution,Bitrate_Control,IDR_Interval,Codec,Stream
56250,39302,-30.13,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1088753,-17.05,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,483705,-14.01,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,88141,-21.65,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,39367,-30.01,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1110031,-15.43,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,446462,-20.63,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,86366,-23.23,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40986,-27.14,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,912938,-30.44,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,484764,-13.82,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,85576,-23.93,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,34656,-38.39,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,984104,-25.02,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,487232,-13.38,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,86944,-22.72,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,39064,-30.55,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1004990,-23.43,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,470896,-16.29,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,99835,-11.26,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,38763,-31.09,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,904740,-31.07,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,413147,-26.55,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,84205,-25.15,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41063,-27.0,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1079084,-17.78,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,466221,-17.12,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,82433,-26.73,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41572,-26.09,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,997895,-23.97,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,440579,-21.67,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,94222,-16.25,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42609,-24.25,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,942212,-28.21,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,463961,-17.52,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,81007,-27.99,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42075,-25.2,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,963592,-26.58,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,481799,-14.35,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,83038,-26.19,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,35724,-36.49,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,919245,-29.96,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,485946,-13.61,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,79572,-29.27,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40894,-27.3,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1104917,-15.82,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,442455,-21.34,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,84730,-24.68,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40995,-27.12,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,879097,-33.02,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,446044,-20.7,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,83549,-25.73,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40956,-27.19,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,983585,-25.06,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,476565,-15.28,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,85804,-23.73,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,37230,-33.81,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,917882,-30.07,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,485057,-13.77,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,93732,-16.68,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40276,-28.4,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,882151,-32.79,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,468238,-16.76,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,83682,-25.62,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41892,-25.53,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,922274,-29.73,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,473271,-15.86,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,75350,-33.02,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,35829,-36.3,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,880417,-32.92,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,422487,-24.89,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,84871,-24.56,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41092,-26.95,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,972097,-25.94,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,473483,-15.83,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,78329,-30.37,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,38605,-31.37,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1448057,10.33,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,525369,-6.6,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,93631,-16.77,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,39834,-29.18,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,953525,-27.35,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,486347,-13.54,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,84404,-24.97,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,37085,-34.07,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,889441,-32.23,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,463007,-17.69,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,81279,-27.75,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42116,-25.13,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,940145,-28.37,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,466286,-17.1,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,78807,-29.95,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42120,-25.12,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,980165,-25.32,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,451522,-19.73,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,77095,-31.47,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41793,-25.7,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1034426,-21.19,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,445090,-20.87,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,94005,-16.44,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41047,-27.03,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,980279,-25.31,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,472348,-16.03,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,92343,-17.92,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,39827,-29.2,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,968947,-26.18,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,453161,-19.44,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,77238,-31.34,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41077,-26.97,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,982351,-25.15,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,471486,-16.18,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,91477,-18.69,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40222,-28.49,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1002971,-23.58,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,493598,-12.25,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,97982,-12.9,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40534,-27.94,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,900581,-31.38,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,455250,-19.07,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,83955,-25.37,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42130,-25.1,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1001342,-23.71,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,491823,-12.56,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,86398,-23.2,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,39692,-29.44,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,945272,-27.98,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,459733,-18.27,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,81633,-27.44,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42632,-24.21,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,960948,-26.78,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,457849,-18.6,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,82258,-26.88,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42316,-24.77,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,1081973,-17.56,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,462963,-17.7,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,86027,-23.53,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,42290,-24.82,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,984543,-24.99,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,442914,-21.26,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,87078,-22.6,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,41936,-25.45,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,975455,-25.68,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,482428,-14.24,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,83507,-25.77,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,36469,-35.17,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,869158,-33.78,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,484486,-13.87,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,81009,-27.99,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40677,-27.69,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
1312500,952853,-27.4,3,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
562500,411043,-26.93,3,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
112500,85833,-23.7,3,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
56250,40597,-27.83,3,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,2158316,-1.33,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,851071,-9.22,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,179275,-4.39,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,73598,-21.5,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1813339,-17.1,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,866388,-7.59,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,160593,-14.35,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,76303,-18.61,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1711373,-21.77,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,791803,-15.54,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,151302,-19.31,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,78728,-16.02,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1805841,-17.45,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,867097,-7.51,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,163714,-12.69,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,76566,-18.33,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1786193,-18.35,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,873970,-6.78,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,150743,-19.6,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,74907,-20.1,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1889843,-13.61,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,867831,-7.43,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,153841,-17.95,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,77269,-17.58,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1688648,-22.8,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,822483,-12.27,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,154136,-17.79,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,78940,-15.8,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1768700,-19.15,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,861209,-8.14,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
187500,147798,-21.17,5,300000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY_LOW_RES
93750,77026,-17.84,5,150000,15,RESOLUTION_640X360,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY_LOW_RES
2187500,1712424,-21.72,5,3500000,30,RESOLUTION_2560X1440,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_PRIMARY
937500,791723,-15.55,5,1500000,15,RESOLUTION_1920X1080,BITRATE_CONTROL_CONSTANT,TWO,H265,CAMERA_SECONDARY
